,filename,idx,label,confidence
33,AFDB_pasien_AF 1.csv,33,AF,0.9980118274688721
34,AFDB_pasien_AF 1.csv,34,AF,0.9985553622245789
35,AFDB_pasien_AF 1.csv,35,AF,0.9999159574508667
36,AFDB_pasien_AF 1.csv,36,AF,0.9871728420257568
37,AFDB_pasien_AF 1.csv,37,AF,0.9917848110198975
38,AFDB_pasien_AF 1.csv,38,AF,0.9950366616249084
39,AFDB_pasien_AF 1.csv,39,AF,0.9996428489685059
40,AFDB_pasien_AF 1.csv,40,AF,0.5103986859321594
41,AFDB_pasien_AF 1.csv,41,N,0.987520694732666
42,AFDB_pasien_AF 1.csv,42,AF,0.904473602771759
43,AFDB_pasien_AF 1.csv,43,AF,0.999089241027832
44,AFDB_pasien_AF 1.csv,44,N,0.5614990592002869
45,AFDB_pasien_AF 1.csv,45,AF,0.8370525240898132
46,AFDB_pasien_AF 1.csv,46,AF,0.96889728307724
47,AFDB_pasien_AF 1.csv,47,AF,0.9967718720436096
48,AFDB_pasien_AF 1.csv,48,N,0.9916428327560425
49,AFDB_pasien_AF 1.csv,49,AF,0.9395192861557007
50,AFDB_pasien_AF 1.csv,50,N,0.5729718208312988
51,AFDB_pasien_AF 1.csv,51,N,0.5441921949386597
52,AFDB_pasien_AF 1.csv,52,N,0.645356297492981
53,AFDB_pasien_AF 1.csv,53,AF,0.7075685858726501
54,AFDB_pasien_AF 2.csv,0,N,0.9951688647270203
55,AFDB_pasien_AF 2.csv,1,N,0.980999231338501
56,AFDB_pasien_AF 2.csv,2,AF,0.722293496131897
57,AFDB_pasien_AF 2.csv,3,AF,0.5531874895095825
58,AFDB_pasien_AF 2.csv,4,N,0.6472259759902954
59,AFDB_pasien_AF 2.csv,5,N,0.7449342608451843
60,AFDB_pasien_AF 2.csv,6,AF,0.9564183950424194
61,AFDB_pasien_AF 2.csv,7,N,0.9623298645019531
62,AFDB_pasien_AF 2.csv,8,AF,0.8407518863677979
63,AFDB_pasien_AF 2.csv,9,AF,0.9757324457168579
64,AFDB_pasien_AF 2.csv,10,AF,0.8609050512313843
65,AFDB_pasien_AF 2.csv,11,AF,0.6118372678756714
66,AFDB_pasien_AF 2.csv,12,AF,0.9253215789794922
67,AFDB_pasien_AF 2.csv,13,N,0.6910335421562195
68,AFDB_pasien_AF 2.csv,14,N,0.6757223606109619
69,AFDB_pasien_AF 2.csv,15,AF,0.9336440563201904
70,AFDB_pasien_AF 2.csv,16,N,0.9393957853317261
71,AFDB_pasien_AF 2.csv,17,N,0.9206820130348206
72,AFDB_pasien_AF 2.csv,18,N,0.9021807909011841
73,AFDB_pasien_AF 2.csv,19,AF,0.9941568374633789
74,AFDB_pasien_AF 2.csv,20,AF,0.9861984252929688
75,AFDB_pasien_AF 2.csv,21,N,0.8248847723007202
76,AFDB_pasien_AF 2.csv,22,AF,0.9400061964988708
77,AFDB_pasien_AF 2.csv,23,AF,0.9808611273765564
78,AFDB_pasien_AF 2.csv,24,AF,0.6337181329727173
79,AFDB_pasien_AF 2.csv,25,AF,0.8771280646324158
80,AFDB_pasien_AF 2.csv,26,N,0.7634000778198242
81,AFDB_pasien_AF 2.csv,27,AF,0.9568091630935669
82,AFDB_pasien_AF 2.csv,28,N,0.5885376930236816
83,AFDB_pasien_AF 2.csv,29,N,0.5751124620437622
84,AFDB_pasien_AF 2.csv,30,N,0.888487696647644
85,AFDB_pasien_AF 2.csv,31,AF,0.6362976431846619
86,AFDB_pasien_AF 2.csv,32,AF,0.9588299989700317
87,AFDB_pasien_AF 2.csv,33,AF,0.991571307182312
88,AFDB_pasien_AF 2.csv,34,AF,0.872359037399292
89,AFDB_pasien_AF 2.csv,35,AF,0.6744064688682556
90,AFDB_pasien_AF 2.csv,36,AF,0.9008617997169495
91,AFDB_pasien_AF 2.csv,37,AF,0.92085200548172
92,AFDB_pasien_AF 2.csv,38,N,0.9334316253662109
93,AFDB_pasien_AF 2.csv,39,AF,0.9853280186653137
94,AFDB_pasien_AF 2.csv,40,N,0.5772092938423157
95,AFDB_pasien_AF 2.csv,41,N,0.6618887782096863
96,AFDB_pasien_AF 2.csv,42,AF,0.9429423809051514
97,AFDB_pasien_AF 2.csv,43,AF,0.8311381340026855
98,AFDB_pasien_AF 2.csv,44,N,0.6579294800758362
99,AFDB_pasien_AF 2.csv,45,N,0.7103196978569031
100,AFDB_pasien_AF 2.csv,46,N,0.9475184082984924
101,AFDB_pasien_AF 2.csv,47,AF,0.5612508654594421
102,AFDB_pasien_AF 2.csv,48,AF,0.9551093578338623
103,AFDB_pasien_AF 2.csv,49,N,0.5408074259757996
104,AFDB_pasien_AF 2.csv,50,AF,0.5243737101554871
105,AFDB_pasien_AF 2.csv,51,N,0.9899615049362183
106,AFDB_pasien_AF 2.csv,52,AF,0.9999980926513672
107,AFDB_pasien_AF 2.csv,53,AF,0.8697624206542969
108,AFDB_pasien_AF 2.csv,54,AF,0.9959889054298401
109,AFDB_pasien_AF 2.csv,55,AF,0.9846475124359131
110,AFDB_pasien_AF 2.csv,56,AF,0.79350745677948
111,AFDB_pasien_AF 2.csv,57,AF,0.9999828338623047
112,AFDB_pasien_AF 2.csv,58,AF,0.9999805688858032
113,AFDB_pasien_AF 2.csv,59,AF,0.9955227375030518
114,AFDB_pasien_AF 2.csv,60,AF,0.9933993816375732
115,AFDB_pasien_AF 2.csv,61,AF,0.985903799533844
116,AFDB_pasien_AF 2.csv,62,N,0.9976385831832886
117,AFDB_pasien_AF 2.csv,63,N,0.5640910267829895
118,AFDB_pasien_AF 2.csv,64,AF,0.979931652545929
119,AFDB_pasien_AF 2.csv,65,AF,0.9457609057426453
120,AFDB_pasien_AF 2.csv,66,AF,0.9982337951660156
121,AFDB_pasien_AF 2.csv,67,AF,0.9997803568840027
122,AFDB_pasien_AF 2.csv,68,AF,0.998647153377533
123,AFDB_pasien_AF 2.csv,69,N,0.9961423277854919
124,AFDB_pasien_AF 2.csv,70,AF,0.999976634979248
125,AFDB_pasien_AF 2.csv,71,AF,0.9944895505905151
126,AFDB_pasien_AF 2.csv,72,AF,0.7813156247138977
127,AFDB_pasien_AF 2.csv,73,N,0.9610928893089294
128,AFDB_pasien_AF 2.csv,74,AF,0.9999884366989136
129,AFDB_pasien_AF 2.csv,75,AF,0.9019383192062378
130,AFDB_pasien_AF 2.csv,76,AF,0.9999995231628418
131,AFDB_pasien_AF 2.csv,77,AF,0.9999996423721313
132,AFDB_pasien_AF 2.csv,78,N,0.9777961373329163
133,AFDB_pasien_AF 2.csv,79,N,0.945927083492279
134,AFDB_pasien_AF 2.csv,80,N,0.9947149157524109
135,AFDB_pasien_AF 2.csv,81,N,0.9737106561660767
136,AFDB_pasien_AF 2.csv,82,AF,0.9998347759246826
137,AFDB_pasien_AF 2.csv,83,AF,0.6815018653869629
138,AFDB_pasien_AF 2.csv,84,AF,0.7573127150535583
139,AFDB_pasien_AF 2.csv,85,N,0.9995276927947998
140,AFDB_pasien_AF 2.csv,86,AF,0.9989595413208008
141,AFDB_pasien_AF 2.csv,87,AF,0.6976196765899658
142,AFDB_pasien_AF 2.csv,88,AF,0.9986685514450073
143,AFDB_pasien_AF 2.csv,89,AF,0.9999476671218872
144,AFDB_pasien_AF 2.csv,90,AF,0.9999961853027344
145,AFDB_pasien_AF 2.csv,91,AF,0.9999996423721313
146,AFDB_pasien_AF 2.csv,92,AF,0.9994053840637207
147,AFDB_pasien_AF 2.csv,93,AF,0.9971446394920349
148,AFDB_pasien_AF 2.csv,94,AF,0.9999730587005615
149,AFDB_pasien_AF 2.csv,95,N,0.9815177321434021
150,AFDB_pasien_AF 2.csv,96,AF,0.9992917776107788
151,AFDB_pasien_AF 2.csv,97,AF,0.9905388355255127
152,AFDB_pasien_AF 2.csv,98,AF,0.9999943971633911
153,AFDB_pasien_AF 2.csv,99,AF,0.9716191291809082
154,AFDB_pasien_AF 2.csv,100,N,0.9932221174240112
155,AFDB_pasien_AF 2.csv,101,N,0.6961782574653625
156,AFDB_pasien_AF 2.csv,102,AF,0.9999991655349731
157,AFDB_pasien_AF 2.csv,103,AF,0.9895645380020142
158,AFDB_pasien_AF 2.csv,104,AF,0.9999922513961792
159,AFDB_pasien_AF 2.csv,105,AF,0.999359667301178
160,AFDB_pasien_AF 2.csv,106,AF,0.999988317489624
161,AFDB_pasien_AF 2.csv,107,AF,0.9951024055480957
162,AFDB_pasien_AF 2.csv,108,AF,0.9999402761459351
163,AFDB_pasien_AF 2.csv,109,AF,0.9996324777603149
164,AFDB_pasien_AF 2.csv,110,AF,0.961824893951416
165,AFDB_pasien_AF 2.csv,111,N,0.8573139905929565
166,AFDB_pasien_AF 2.csv,112,AF,0.9762415289878845
167,AFDB_pasien_AF 2.csv,113,AF,0.9927816987037659
168,AFDB_pasien_AF 2.csv,114,AF,0.5218503475189209
169,AFDB_pasien_AF 2.csv,115,AF,0.767287015914917
170,AFDB_pasien_AF 2.csv,116,AF,0.9999486207962036
171,AFDB_pasien_AF 2.csv,117,AF,0.9999951124191284
172,AFDB_pasien_AF 2.csv,118,AF,0.9999908208847046
173,AFDB_pasien_AF 2.csv,119,AF,0.9998680353164673
174,AFDB_pasien_AF 2.csv,120,AF,0.9900699257850647
175,AFDB_pasien_AF 2.csv,121,AF,0.8758355379104614
176,AFDB_pasien_AF 2.csv,122,N,0.8265524506568909
177,AFDB_pasien_AF 2.csv,123,AF,0.7226488590240479
178,AFDB_pasien_AF 2.csv,124,N,0.9615951776504517
179,AFDB_pasien_AF 2.csv,125,AF,0.9002980589866638
180,AFDB_pasien_AF 2.csv,126,N,0.7474863529205322
181,AFDB_pasien_AF 2.csv,127,AF,0.9959923624992371
182,AFDB_pasien_AF 2.csv,128,N,0.7914185523986816
183,AFDB_pasien_AF 2.csv,129,AF,0.999968409538269
184,AFDB_pasien_AF 2.csv,130,AF,0.9996787309646606
185,AFDB_pasien_AF 2.csv,131,AF,0.9999734163284302
186,AFDB_pasien_AF 2.csv,132,AF,0.999220609664917
187,AFDB_pasien_AF 2.csv,133,AF,0.9999971389770508
188,AFDB_pasien_AF 2.csv,134,AF,0.9999877214431763
189,AFDB_pasien_AF 2.csv,135,AF,0.999961256980896
190,AFDB_pasien_AF 2.csv,136,AF,0.9999468326568604
191,AFDB_pasien_AF 2.csv,137,AF,0.9999045133590698
192,AFDB_pasien_AF 2.csv,138,AF,0.9999748468399048
193,AFDB_pasien_AF 2.csv,139,AF,0.9999561309814453
194,AFDB_pasien_AF 2.csv,140,AF,0.9999123811721802
195,AFDB_pasien_AF 2.csv,141,AF,0.9736341834068298
196,AFDB_pasien_AF 2.csv,142,AF,0.9999854564666748
197,AFDB_pasien_AF 2.csv,143,N,0.927923858165741
198,AFDB_pasien_AF 2.csv,144,AF,0.9999933242797852
199,AFDB_pasien_AF 2.csv,145,AF,0.9276810884475708
200,AFDB_pasien_AF 2.csv,146,AF,0.7242345809936523
201,AFDB_pasien_AF 2.csv,147,AF,0.9839760065078735
202,AFDB_pasien_AF 2.csv,148,AF,0.9909364581108093
203,AFDB_pasien_AF 2.csv,149,N,0.9915441274642944
204,AFDB_pasien_AF 2.csv,150,AF,0.8505747318267822
205,AFDB_pasien_AF 2.csv,151,AF,0.8838716745376587
206,AFDB_pasien_AF 2.csv,152,AF,0.99581378698349
207,AFDB_pasien_AF 2.csv,153,AF,0.9240597486495972
208,AFDB_pasien_AF 2.csv,154,AF,0.9781739115715027
209,AFDB_pasien_AF 2.csv,155,N,0.9492158889770508
210,AFDB_pasien_AF 2.csv,156,AF,0.9988139867782593
211,AFDB_pasien_AF 2.csv,157,AF,0.8282110691070557
212,AFDB_pasien_AF 2.csv,158,AF,0.9920623302459717
213,AFDB_pasien_AF 2.csv,159,AF,0.9414756298065186
214,AFDB_pasien_AF 2.csv,160,AF,0.9563911557197571
215,AFDB_pasien_AF 2.csv,161,AF,0.953974187374115
216,AFDB_pasien_AF 2.csv,162,AF,0.9998524188995361
217,AFDB_pasien_AF 2.csv,163,AF,0.9690741300582886
218,AFDB_pasien_AF 2.csv,164,N,0.9567632079124451
219,AFDB_pasien_AF 2.csv,165,N,0.9946547746658325
220,AFDB_pasien_AF 2.csv,166,AF,0.8667306900024414
221,AFDB_pasien_AF 2.csv,167,AF,0.7727466225624084
222,AFDB_pasien_AF 2.csv,168,AF,0.999988317489624
223,AFDB_pasien_AF 2.csv,169,AF,0.9927859902381897
224,AFDB_pasien_AF 2.csv,170,AF,0.9513658881187439
225,AFDB_pasien_AF 2.csv,171,N,0.5228936076164246
226,AFDB_pasien_AF 2.csv,172,AF,0.9924739003181458
227,AFDB_pasien_AF 2.csv,173,AF,0.9999586343765259
228,AFDB_pasien_AF 2.csv,174,AF,0.9954357743263245
229,AFDB_pasien_AF 2.csv,175,AF,0.9329034090042114
230,AFDB_pasien_AF 2.csv,176,AF,0.9701217412948608
231,AFDB_pasien_AF 2.csv,177,AF,0.9994837045669556
232,AFDB_pasien_AF 2.csv,178,AF,0.8216691613197327
233,AFDB_pasien_AF 2.csv,179,AF,0.9996752738952637
234,AFDB_pasien_AF 2.csv,180,AF,0.9992868304252625
235,AFDB_pasien_AF 2.csv,181,AF,0.9313433766365051
236,AFDB_pasien_AF 2.csv,182,N,0.6933783292770386
237,AFDB_pasien_AF 2.csv,183,AF,0.9998347759246826
238,AFDB_pasien_AF 2.csv,184,AF,0.9477576017379761
239,AFDB_pasien_AF 2.csv,185,AF,0.9989057779312134
240,AFDB_pasien_AF 2.csv,186,AF,0.9826181530952454
241,AFDB_pasien_AF 2.csv,187,AF,0.9999648332595825
242,AFDB_pasien_AF 2.csv,188,N,0.6871635913848877
243,AFDB_pasien_AF 2.csv,189,N,0.9999727010726929
244,AFDB_pasien_AF 2.csv,190,AF,0.984818696975708
245,AFDB_pasien_AF 2.csv,191,N,0.8201346397399902
246,AFDB_pasien_AF 2.csv,192,AF,0.9974557757377625
247,AFDB_pasien_AF 2.csv,193,AF,0.9289277791976929
248,AFDB_pasien_AF 2.csv,194,AF,0.9997414946556091
249,AFDB_pasien_AF 2.csv,195,AF,0.9932159781455994
250,AFDB_pasien_AF 2.csv,196,AF,0.8149430155754089
251,AFDB_pasien_AF 2.csv,197,AF,0.8347551226615906
252,AFDB_pasien_AF 2.csv,198,AF,0.8414234519004822
253,AFDB_pasien_AF 2.csv,199,AF,0.952569842338562
254,AFDB_pasien_AF 2.csv,200,AF,0.9996523857116699
255,AFDB_pasien_AF 2.csv,201,AF,0.960128903388977
256,AFDB_pasien_AF 2.csv,202,AF,0.9997257590293884
257,AFDB_pasien_AF 2.csv,203,AF,0.9996335506439209
258,AFDB_pasien_AF 2.csv,204,AF,0.9491373896598816
259,AFDB_pasien_AF 2.csv,205,AF,0.5525514483451843
260,AFDB_pasien_AF 2.csv,206,AF,0.9613881707191467
261,AFDB_pasien_AF 2.csv,207,AF,0.9999690055847168
262,AFDB_pasien_AF 2.csv,208,AF,0.8853445649147034
263,AFDB_pasien_AF 2.csv,209,AF,0.9999744892120361
264,AFDB_pasien_AF 2.csv,210,N,0.5963132381439209
265,AFDB_pasien_AF 2.csv,211,N,0.9507731795310974
266,AFDB_pasien_AF 2.csv,212,AF,0.7341185808181763
267,AFDB_pasien_AF 2.csv,213,AF,0.5730053186416626
268,AFDB_pasien_AF 2.csv,214,AF,0.9891487956047058
269,AFDB_pasien_AF 2.csv,215,AF,0.9997876286506653
270,AFDB_pasien_AF 2.csv,216,AF,0.9271985292434692
271,AFDB_pasien_AF 2.csv,217,AF,0.9997723698616028
272,AFDB_pasien_AF 2.csv,218,N,0.6606312394142151
273,AFDB_pasien_AF 2.csv,219,AF,0.9934911131858826
274,AFDB_pasien_AF 2.csv,220,N,0.948421835899353
275,AFDB_pasien_AF 2.csv,221,AF,0.7244758009910583
276,AFDB_pasien_AF 2.csv,222,N,0.7255920767784119
277,AFDB_pasien_AF 2.csv,223,AF,0.9910978078842163
278,AFDB_pasien_AF 2.csv,224,AF,0.9999985694885254
279,AFDB_pasien_AF 2.csv,225,AF,0.9999983310699463
280,AFDB_pasien_AF 2.csv,226,AF,0.9783480763435364
281,AFDB_pasien_AF 4.csv,0,N,0.9605439305305481
282,AFDB_pasien_AF 4.csv,1,N,0.9736406207084656
283,AFDB_pasien_AF 4.csv,2,AF,0.677788496017456
284,AFDB_pasien_AF 4.csv,3,N,0.9635251760482788
285,AFDB_pasien_AF 4.csv,4,AF,0.5799293518066406
286,AFDB_pasien_AF 4.csv,5,N,0.8788723349571228
287,AFDB_pasien_AF 4.csv,6,N,0.9028423428535461
288,AFDB_pasien_AF 4.csv,7,AF,0.9887612462043762
289,AFDB_pasien_AF 4.csv,8,N,0.6524332165718079
290,AFDB_pasien_AF 4.csv,9,N,0.9925076365470886
291,AFDB_pasien_AF 4.csv,10,N,0.9119213819503784
292,AFDB_pasien_AF 4.csv,11,N,0.6968063712120056
293,AFDB_pasien_AF 4.csv,12,AF,0.859849750995636
294,AFDB_pasien_AF 4.csv,13,AF,0.7581167817115784
295,AFDB_pasien_AF 4.csv,14,N,0.6042315363883972
296,AFDB_pasien_AF 4.csv,15,N,0.5053823590278625
297,AFDB_pasien_AF 4.csv,16,AF,0.938933789730072
298,AFDB_pasien_AF 4.csv,17,AF,0.98512864112854
299,AFDB_pasien_AF 4.csv,18,AF,0.7707986831665039
300,AFDB_pasien_AF 4.csv,19,AF,0.9378117322921753
301,AFDB_pasien_AF 4.csv,20,N,0.9640174508094788
302,AFDB_pasien_AF 4.csv,21,AF,0.9791314601898193
303,AFDB_pasien_AF 4.csv,22,N,0.9024615287780762
304,AFDB_pasien_AF 4.csv,23,AF,0.8883209228515625
305,AFDB_pasien_AF 4.csv,24,AF,0.9935204386711121
306,AFDB_pasien_AF 4.csv,25,AF,0.9641634821891785
307,AFDB_pasien_AF 4.csv,26,N,0.7023554444313049
308,AFDB_pasien_AF 4.csv,27,AF,0.9815573692321777
309,AFDB_pasien_AF 4.csv,28,AF,0.9860458970069885
310,AFDB_pasien_AF 4.csv,29,AF,0.7774280905723572
311,AFDB_pasien_AF 4.csv,30,AF,0.9450770616531372
312,AFDB_pasien_AF 4.csv,31,N,0.731185793876648
313,AFDB_pasien_AF 4.csv,32,AF,0.7379959225654602
314,AFDB_pasien_AF 4.csv,33,N,0.983814001083374
315,AFDB_pasien_AF 4.csv,34,AF,0.6865232586860657
316,AFDB_pasien_AF 4.csv,35,AF,0.9512501358985901
317,AFDB_pasien_AF 4.csv,36,AF,0.937611997127533
318,AFDB_pasien_AF 4.csv,37,AF,0.7765364646911621
319,AFDB_pasien_AF 4.csv,38,N,0.5576992630958557
320,AFDB_pasien_AF 4.csv,39,AF,0.8711191415786743
321,AFDB_pasien_AF 4.csv,40,AF,0.7623155117034912
322,AFDB_pasien_AF 4.csv,41,N,0.8894397616386414
323,AFDB_pasien_AF 4.csv,42,N,0.5158336162567139
324,AFDB_pasien_AF 4.csv,43,AF,0.8434275388717651
325,AFDB_pasien_AF 4.csv,44,AF,0.5136195421218872
326,AFDB_pasien_AF 4.csv,45,AF,0.6766730546951294
327,AFDB_pasien_AF 4.csv,46,N,0.699815571308136
328,AFDB_pasien_AF 4.csv,47,AF,0.6814066171646118
329,AFDB_pasien_AF 4.csv,48,AF,0.8281532526016235
330,AFDB_pasien_AF 4.csv,49,AF,0.9202601909637451
331,AFDB_pasien_AF 4.csv,50,N,0.8849611878395081
332,AFDB_pasien_AF 4.csv,51,AF,0.9999115467071533
333,AFDB_pasien_AF 4.csv,52,AF,0.9219489693641663
334,AFDB_pasien_AF 4.csv,53,AF,0.5360719561576843
335,AFDB_pasien_AF 4.csv,54,AF,0.9983400106430054
336,AFDB_pasien_AF 4.csv,55,AF,0.9162961840629578
337,AFDB_pasien_AF 4.csv,56,AF,0.9888022541999817
338,AFDB_pasien_AF 4.csv,57,N,0.9191448092460632
339,AFDB_pasien_AF 4.csv,58,N,0.6929457783699036
340,AFDB_pasien_AF 4.csv,59,AF,0.7695111036300659
341,AFDB_pasien_AF 4.csv,60,AF,0.8351888060569763
342,AFDB_pasien_AF 4.csv,61,AF,0.824386477470398
343,AFDB_pasien_AF 4.csv,62,AF,0.8690972328186035
344,AFDB_pasien_AF 4.csv,63,AF,0.963864803314209
345,AFDB_pasien_AF 4.csv,64,N,0.8417715430259705
346,AFDB_pasien_AF 4.csv,65,AF,0.878332793712616
347,AFDB_pasien_AF 4.csv,66,AF,0.8582690358161926
348,AFDB_pasien_AF 4.csv,67,AF,0.9624007344245911
349,AFDB_pasien_AF 4.csv,68,AF,0.8508885502815247
350,AFDB_pasien_AF 4.csv,69,AF,0.9821020364761353
351,AFDB_pasien_AF 4.csv,70,AF,0.9740429520606995
352,AFDB_pasien_AF 4.csv,71,AF,0.9363646507263184
353,AFDB_pasien_AF 4.csv,72,AF,0.8882073163986206
354,AFDB_pasien_AF 4.csv,73,AF,0.7971065044403076
355,AFDB_pasien_AF 4.csv,74,AF,0.9142090678215027
356,AFDB_pasien_AF 4.csv,75,AF,0.977849006652832
357,AFDB_pasien_AF 4.csv,76,AF,0.9442986249923706
358,AFDB_pasien_AF 4.csv,77,AF,0.9858113527297974
359,AFDB_pasien_AF 4.csv,78,N,0.6592008471488953
360,AFDB_pasien_AF 4.csv,79,AF,0.9932063817977905
361,AFDB_pasien_AF 4.csv,80,AF,0.9831082224845886
362,AFDB_pasien_AF 4.csv,81,AF,0.9191530346870422
363,AFDB_pasien_AF 4.csv,82,AF,0.8802701234817505
364,AFDB_pasien_AF 4.csv,83,AF,0.9999387264251709
365,AFDB_pasien_AF 4.csv,84,AF,0.9996837377548218
366,AFDB_pasien_AF 4.csv,85,AF,0.9563587307929993
367,AFDB_pasien_AF 4.csv,86,AF,0.9944970011711121
368,AFDB_pasien_AF 4.csv,87,AF,0.9699828028678894
369,AFDB_pasien_AF 4.csv,88,AF,0.9467940926551819
370,AFDB_pasien_AF 4.csv,89,AF,0.9187161326408386
371,AFDB_pasien_AF 4.csv,90,AF,0.7484447360038757
372,AFDB_pasien_AF 4.csv,91,AF,0.9925481677055359
373,AFDB_pasien_AF 4.csv,92,AF,0.9979806542396545
374,AFDB_pasien_AF 4.csv,93,AF,0.8909233212471008
375,AFDB_pasien_AF 4.csv,94,AF,0.997275173664093
376,AFDB_pasien_AF 4.csv,95,AF,0.9997183680534363
377,AFDB_pasien_AF 4.csv,96,AF,0.986559271812439
378,AFDB_pasien_AF 4.csv,97,AF,0.9972956776618958
379,AFDB_pasien_AF 4.csv,98,AF,0.9686837792396545
380,AFDB_pasien_AF 4.csv,99,AF,0.9931526184082031
381,AFDB_pasien_AF 4.csv,100,N,0.6361899971961975
382,AFDB_pasien_AF 4.csv,101,AF,0.9941959381103516
383,AFDB_pasien_AF 4.csv,102,AF,0.9977415800094604
384,AFDB_pasien_AF 4.csv,103,AF,0.9924221634864807
385,AFDB_pasien_AF 4.csv,104,N,0.9172600507736206
386,AFDB_pasien_AF 4.csv,105,N,0.9816983938217163
387,AFDB_pasien_AF 4.csv,106,N,0.7783647179603577
388,AFDB_pasien_AF 4.csv,107,N,0.9771978259086609
389,AFDB_pasien_AF 4.csv,108,N,0.9663901925086975
390,AFDB_pasien_AF 4.csv,109,AF,0.850121259689331
391,AFDB_pasien_AF 4.csv,110,AF,0.9269686341285706
392,AFDB_pasien_AF 4.csv,111,N,0.9306337833404541
393,AFDB_pasien_AF 4.csv,112,N,0.6290807127952576
394,AFDB_pasien_AF 4.csv,113,N,0.9893171191215515
395,AFDB_pasien_AF 4.csv,114,N,0.6587592959403992
396,AFDB_pasien_AF 4.csv,115,N,0.9321970343589783
397,AFDB_pasien_AF 4.csv,116,AF,0.8480663299560547
398,AFDB_pasien_AF 4.csv,117,N,0.8884258270263672
399,AFDB_pasien_AF 4.csv,118,N,0.7976686358451843
400,AFDB_pasien_AF 4.csv,119,AF,0.8941478133201599
401,AFDB_pasien_AF 4.csv,120,AF,0.9166449308395386
402,AFDB_pasien_AF 4.csv,121,AF,0.6847430467605591
403,AFDB_pasien_AF 4.csv,122,N,0.9388236403465271
404,AFDB_pasien_AF 4.csv,123,N,0.5075634717941284
405,AFDB_pasien_AF 4.csv,124,AF,0.6924919486045837
406,AFDB_pasien_AF 4.csv,125,N,0.9741568565368652
407,AFDB_pasien_AF 4.csv,126,AF,0.5029779672622681
408,AFDB_pasien_AF 4.csv,127,N,0.6547227501869202
409,AFDB_pasien_AF 4.csv,128,N,0.7713143229484558
410,AFDB_pasien_AF 4.csv,129,N,0.9533650875091553
411,AFDB_pasien_AF 4.csv,130,N,0.5655338168144226
412,AFDB_pasien_AF 4.csv,131,N,0.6280657649040222
413,AFDB_pasien_AF 4.csv,132,N,0.9650734066963196
414,AFDB_pasien_AF 4.csv,133,N,0.7478365302085876
415,AFDB_pasien_AF 4.csv,134,N,0.7775987982749939
416,AFDB_pasien_AF 4.csv,135,N,0.9950000047683716
417,AFDB_pasien_AF 4.csv,136,N,0.8877736926078796
418,AFDB_pasien_AF 4.csv,137,N,0.9948564767837524
419,AFDB_pasien_AF 4.csv,138,AF,0.9753605723381042
420,AFDB_pasien_AF 4.csv,139,AF,0.6995136141777039
421,AFDB_pasien_AF 4.csv,140,AF,0.7391440868377686
422,AFDB_pasien_AF 4.csv,141,AF,0.9604666233062744
423,AFDB_pasien_AF 4.csv,142,AF,0.7917349934577942
424,AFDB_pasien_AF 4.csv,143,AF,0.9617631435394287
425,AFDB_pasien_AF 4.csv,144,AF,0.9773949980735779
426,AFDB_pasien_AF 4.csv,145,AF,0.867617130279541
427,AFDB_pasien_AF 4.csv,146,AF,0.7226285338401794
